param,value,model,record,f1,precision,recall,tp,fp,fn,threshold_updates
ceil,0.9,Float32,221,0.9789864029666254,0.9588377723970944,1.0,396,17,0,237
ceil,0.9,Float32,222,0.48962655601659755,0.43223443223443225,0.5645933014354066,118,155,91,243
ceil,0.9,Float32,228,0.9715832205683356,0.9598930481283422,0.9835616438356164,359,15,6,200
ceil,0.9,Float32,231,0.16,0.09090909090909091,0.6666666666666666,2,20,1,151
ceil,0.9,Float32,232,0.03225806451612903,0.22641509433962265,0.017366136034732273,24,82,1358,173
ceil,0.9,Float32,233,0.8844415752098128,0.9620786516853933,0.8183990442054958,685,27,152,301
ceil,0.9,Float32,234,0.3076923076923077,0.8333333333333334,0.18867924528301888,10,2,43,270
ceil,0.95,Float32,100,0.9705882352941176,0.9705882352941176,0.9705882352941176,33,1,1,222
ceil,0.95,Float32,103,0.0,0.0,0.0,0,0,2,203
ceil,0.95,Float32,105,0.4444444444444444,0.3191489361702128,0.7317073170731707,30,64,11,251
ceil,0.95,Float32,111,0.16666666666666669,0.09090909090909091,1.0,1,10,0,207
ceil,0.95,Float32,113,0.2380952380952381,0.1388888888888889,0.8333333333333334,5,31,1,174
ceil,0.95,Float32,117,0.0,0.0,0.0,0,41,1,148
ceil,0.95,Float32,121,0.07407407407407407,0.04,0.5,1,24,1,181
ceil,0.95,Float32,123,0.6666666666666666,0.5,1.0,3,3,0,146
ceil,0.95,Float32,200,0.9774881516587677,0.9903961584633854,0.9649122807017544,825,8,30,254
ceil,0.95,Float32,202,0.7179487179487181,0.6829268292682927,0.7567567567567568,56,26,18,208
ceil,0.95,Float32,210,0.8634361233480177,0.8270042194092827,0.9032258064516129,196,41,21,258
ceil,0.95,Float32,212,0.0,0.0,0.0,0,0,0,269
ceil,0.95,Float32,213,0.9384615384615386,0.8970588235294118,0.9838709677419355,244,28,4,283
ceil,0.95,Float32,214,0.8296795952782462,0.7299703264094956,0.9609375,246,91,10,220
ceil,0.95,Float32,219,0.26359832635983266,0.1547911547911548,0.8873239436619719,63,344,8,210
ceil,0.95,Float32,221,0.9789864029666254,0.9588377723970944,1.0,396,17,0,237
ceil,0.95,Float32,222,0.4810126582278481,0.43018867924528303,0.5454545454545454,114,151,95,243
ceil,0.95,Float32,228,0.9715832205683356,0.9598930481283422,0.9835616438356164,359,15,6,200
ceil,0.95,Float32,231,0.16,0.09090909090909091,0.6666666666666666,2,20,1,151
ceil,0.95,Float32,232,0.03225806451612903,0.22641509433962265,0.017366136034732273,24,82,1358,173
ceil,0.95,Float32,233,0.8837209302325582,0.9620253164556962,0.8172043010752689,684,27,153,301
ceil,0.95,Float32,234,0.3076923076923077,0.8333333333333334,0.18867924528301888,10,2,43,270
ceil,0.99,Float32,100,0.9705882352941176,0.9705882352941176,0.9705882352941176,33,1,1,222
ceil,0.99,Float32,103,0.0,0.0,0.0,0,0,2,203
ceil,0.99,Float32,105,0.4444444444444444,0.3191489361702128,0.7317073170731707,30,64,11,251
ceil,0.99,Float32,111,0.16666666666666669,0.09090909090909091,1.0,1,10,0,207
ceil,0.99,Float32,113,0.2380952380952381,0.1388888888888889,0.8333333333333334,5,31,1,174
ceil,0.99,Float32,117,0.0,0.0,0.0,0,20,1,148
ceil,0.99,Float32,121,0.07407407407407407,0.04,0.5,1,24,1,181
ceil,0.99,Float32,123,0.6666666666666666,0.5,1.0,3,3,0,146
ceil,0.99,Float32,200,0.9774881516587677,0.9903961584633854,0.9649122807017544,825,8,30,254
ceil,0.99,Float32,202,0.7179487179487181,0.6829268292682927,0.7567567567567568,56,26,18,208
ceil,0.99,Float32,210,0.8634361233480177,0.8270042194092827,0.9032258064516129,196,41,21,258
ceil,0.99,Float32,212,0.0,0.0,0.0,0,0,0,269
ceil,0.99,Float32,213,0.9384615384615386,0.8970588235294118,0.9838709677419355,244,28,4,283
ceil,0.99,Float32,214,0.8296795952782462,0.7299703264094956,0.9609375,246,91,10,220
ceil,0.99,Float32,219,0.26359832635983266,0.1547911547911548,0.8873239436619719,63,344,8,210
ceil,0.99,Float32,221,0.9789864029666254,0.9588377723970944,1.0,396,17,0,237
ceil,0.99,Float32,222,0.4810126582278481,0.43018867924528303,0.5454545454545454,114,151,95,243
ceil,0.99,Float32,228,0.9715832205683356,0.9598930481283422,0.9835616438356164,359,15,6,200
ceil,0.99,Float32,231,0.16,0.09090909090909091,0.6666666666666666,2,20,1,151
ceil,0.99,Float32,232,0.03225806451612903,0.22641509433962265,0.017366136034732273,24,82,1358,173
ceil,0.99,Float32,233,0.882999353587589,0.9619718309859155,0.8160095579450418,683,27,154,301
ceil,0.99,Float32,234,0.3076923076923077,0.8333333333333334,0.18867924528301888,10,2,43,270
ceil,0.85,INT8,100,0.955223880597015,0.9696969696969697,0.9411764705882353,32,1,2,222
ceil,0.85,INT8,103,0.0,0.0,0.0,0,0,2,203
ceil,0.85,INT8,105,0.43165467625899284,0.30612244897959184,0.7317073170731707,30,68,11,251
ceil,0.85,INT8,111,0.16666666666666669,0.09090909090909091,1.0,1,10,0,207
ceil,0.85,INT8,113,0.25641025641025644,0.15151515151515152,0.8333333333333334,5,28,1,174
ceil,0.85,INT8,117,0.0,0.0,0.0,0,321,1,148
ceil,0.85,INT8,121,0.07692307692307693,0.041666666666666664,0.5,1,23,1,181
ceil,0.85,INT8,123,0.6666666666666666,0.5,1.0,3,3,0,146
ceil,0.85,INT8,200,0.9774881516587677,0.9903961584633854,0.9649122807017544,825,8,30,254
ceil,0.85,INT8,202,0.7096774193548386,0.6790123456790124,0.7432432432432432,55,26,19,208
ceil,0.85,INT8,210,0.86784140969163,0.8312236286919831,0.9078341013824884,197,40,20,258
ceil,0.85,INT8,212,0.0,0.0,0.0,0,0,0,269
ceil,0.85,INT8,213,0.9384615384615386,0.8970588235294118,0.9838709677419355,244,28,4,283
ceil,0.85,INT8,214,0.8159203980099502,0.7089337175792507,0.9609375,246,101,10,220
ceil,0.85,INT8,219,0.266384778012685,0.15671641791044777,0.8873239436619719,63,339,8,210
ceil,0.85,INT8,221,0.9826302729528535,0.9658536585365853,1.0,396,14,0,237
ceil,0.85,INT8,222,0.5018867924528302,0.4143302180685358,0.6363636363636364,133,188,76,243
ceil,0.85,INT8,228,0.9715832205683356,0.9598930481283422,0.9835616438356164,359,15,6,200
ceil,0.85,INT8,231,0.16666666666666666,0.09523809523809523,0.6666666666666666,2,19,1,151
ceil,0.85,INT8,232,0.034899328859060406,0.24074074074074073,0.01881331403762663,26,82,1356,173
ceil,0.85,INT8,233,0.8911651728553137,0.96,0.8315412186379928,696,29,141,301
ceil,0.85,INT8,234,0.28125,0.8181818181818182,0.16981132075471697,9,2,44,270
ceil,0.9,INT8,100,0.955223880597015,0.9696969696969697,0.9411764705882353,32,1,2,222
ceil,0.9,INT8,103,0.0,0.0,0.0,0,0,2,203
ceil,0.9,INT8,105,0.43165467625899284,0.30612244897959184,0.7317073170731707,30,68,11,251
ceil,0.9,INT8,111,0.16666666666666669,0.09090909090909091,1.0,1,10,0,207
ceil,0.9,INT8,113,0.25641025641025644,0.15151515151515152,0.8333333333333334,5,28,1,174
ceil,0.9,INT8,117,0.0,0.0,0.0,0,168,1,148
ceil,0.9,INT8,121,0.07692307692307693,0.041666666666666664,0.5,1,23,1,181
ceil,0.9,INT8,123,0.6666666666666666,0.5,1.0,3,3,0,146
ceil,0.9,INT8,200,0.9774881516587677,0.9903961584633854,0.9649122807017544,825,8,30,254
ceil,0.9,INT8,202,0.7096774193548386,0.6790123456790124,0.7432432432432432,55,26,19,208
ceil,0.9,INT8,210,0.86784140969163,0.8312236286919831,0.9078341013824884,197,40,20,258
ceil,0.9,INT8,212,0.0,0.0,0.0,0,0,0,269
ceil,0.9,INT8,213,0.9384615384615386,0.8970588235294118,0.9838709677419355,244,28,4,283
ceil,0.9,INT8,214,0.8268907563025211,0.7256637168141593,0.9609375,246,93,10,220
ceil,0.9,INT8,219,0.2669491525423729,0.1571072319201995,0.8873239436619719,63,338,8,210
ceil,0.9,INT8,221,0.9826302729528535,0.9658536585365853,1.0,396,14,0,237
ceil,0.9,INT8,222,0.484472049689441,0.42700729927007297,0.5598086124401914,117,157,92,243
ceil,0.9,INT8,228,0.9715832205683356,0.9598930481283422,0.9835616438356164,359,15,6,200
ceil,0.9,INT8,231,0.16666666666666666,0.09523809523809523,0.6666666666666666,2,19,1,151
ceil,0.9,INT8,232,0.034899328859060406,0.24074074074074073,0.01881331403762663,26,82,1356,173
ceil,0.9,INT8,233,0.8890314304041051,0.9598337950138505,0.8279569892473119,693,29,144,301
ceil,0.9,INT8,234,0.28125,0.8181818181818182,0.16981132075471697,9,2,44,270
ceil,0.95,INT8,100,0.955223880597015,0.9696969696969697,0.9411764705882353,32,1,2,222
ceil,0.95,INT8,103,0.0,0.0,0.0,0,0,2,203
ceil,0.95,INT8,105,0.43165467625899284,0.30612244897959184,0.7317073170731707,30,68,11,251
ceil,0.95,INT8,111,0.16666666666666669,0.09090909090909091,1.0,1,10,0,207
ceil,0.95,INT8,113,0.25641025641025644,0.15151515151515152,0.8333333333333334,5,28,1,174
ceil,0.95,INT8,117,0.0,0.0,0.0,0,39,1,148
ceil,0.95,INT8,121,0.07692307692307693,0.041666666666666664,0.5,1,23,1,181
ceil,0.95,INT8,123,0.6666666666666666,0.5,1.0,3,3,0,146
ceil,0.95,INT8,200,0.9774881516587677,0.9903961584633854,0.9649122807017544,825,8,30,254
ceil,0.95,INT8,202,0.7096774193548386,0.6790123456790124,0.7432432432432432,55,26,19,208
ceil,0.95,INT8,210,0.86784140969163,0.8312236286919831,0.9078341013824884,197,40,20,258
ceil,0.95,INT8,212,0.0,0.0,0.0,0,0,0,269
ceil,0.95,INT8,213,0.9384615384615386,0.8970588235294118,0.9838709677419355,244,28,4,283
ceil,0.95,INT8,214,0.8268907563025211,0.7256637168141593,0.9609375,246,93,10,220
ceil,0.95,INT8,219,0.267515923566879,0.1575,0.8873239436619719,63,337,8,210
ceil,0.95,INT8,221,0.9826302729528535,0.9658536585365853,1.0,396,14,0,237
ceil,0.95,INT8,222,0.48535564853556484,0.4312267657992565,0.5550239234449761,116,153,93,243
ceil,0.95,INT8,228,0.9715832205683356,0.9598930481283422,0.9835616438356164,359,15,6,200
ceil,0.95,INT8,231,0.16666666666666666,0.09523809523809523,0.6666666666666666,2,19,1,151
ceil,0.95,INT8,232,0.034899328859060406,0.24074074074074073,0.01881331403762663,26,82,1356,173
ceil,0.95,INT8,233,0.8876043673731535,0.9597222222222223,0.8255675029868578,691,29,146,301
ceil,0.95,INT8,234,0.28125,0.8181818181818182,0.16981132075471697,9,2,44,270
ceil,0.99,INT8,100,0.955223880597015,0.9696969696969697,0.9411764705882353,32,1,2,222
ceil,0.99,INT8,103,0.0,0.0,0.0,0,0,2,203
ceil,0.99,INT8,105,0.43165467625899284,0.30612244897959184,0.7317073170731707,30,68,11,251
ceil,0.99,INT8,111,0.16666666666666669,0.09090909090909091,1.0,1,10,0,207
ceil,0.99,INT8,113,0.25641025641025644,0.15151515151515152,0.8333333333333334,5,28,1,174
ceil,0.99,INT8,117,0.0,0.0,0.0,0,26,1,148
ceil,0.99,INT8,121,0.07692307692307693,0.041666666666666664,0.5,1,23,1,181
ceil,0.99,INT8,123,0.6666666666666666,0.5,1.0,3,3,0,146
ceil,0.99,INT8,200,0.9774881516587677,0.9903961584633854,0.9649122807017544,825,8,30,254
ceil,0.99,INT8,202,0.7096774193548386,0.6790123456790124,0.7432432432432432,55,26,19,208
ceil,0.99,INT8,210,0.86784140969163,0.8312236286919831,0.9078341013824884,197,40,20,258
ceil,0.99,INT8,212,0.0,0.0,0.0,0,0,0,269
ceil,0.99,INT8,213,0.9384615384615386,0.8970588235294118,0.9838709677419355,244,28,4,283
ceil,0.99,INT8,214,0.8268907563025211,0.7256637168141593,0.9609375,246,93,10,220
ceil,0.99,INT8,219,0.267515923566879,0.1575,0.8873239436619719,63,337,8,210
ceil,0.99,INT8,221,0.9826302729528535,0.9658536585365853,1.0,396,14,0,237
ceil,0.99,INT8,222,0.48535564853556484,0.4312267657992565,0.5550239234449761,116,153,93,243
ceil,0.99,INT8,228,0.9715832205683356,0.9598930481283422,0.9835616438356164,359,15,6,200
ceil,0.99,INT8,231,0.16666666666666666,0.09523809523809523,0.6666666666666666,2,19,1,151
ceil,0.99,INT8,232,0.034899328859060406,0.24074074074074073,0.01881331403762663,26,82,1356,173
ceil,0.99,INT8,233,0.8876043673731535,0.9597222222222223,0.8255675029868578,691,29,146,301
ceil,0.99,INT8,234,0.28125,0.8181818181818182,0.16981132075471697,9,2,44,270
update_freq,1,Float32,100,0.9705882352941176,0.9705882352941176,0.9705882352941176,33,1,1,2220
update_freq,1,Float32,103,0.0,0.0,0.0,0,0,2,2032
update_freq,1,Float32,105,0.4444444444444444,0.3191489361702128,0.7317073170731707,30,64,11,2515
update_freq,1,Float32,111,0.16666666666666669,0.09090909090909091,1.0,1,10,0,2072
update_freq,1,Float32,113,0.2380952380952381,0.1388888888888889,0.8333333333333334,5,31,1,1742
update_freq,1,Float32,117,0.0,0.0,0.0,0,41,1,1483
update_freq,1,Float32,121,0.07407407407407407,0.04,0.5,1,24,1,1811
update_freq,1,Float32,123,0.6666666666666666,0.5,1.0,3,3,0,1466
update_freq,1,Float32,200,0.9774881516587677,0.9903961584633854,0.9649122807017544,825,8,30,2546
update_freq,1,Float32,202,0.7272727272727273,0.7,0.7567567567567568,56,24,18,2083
update_freq,1,Float32,210,0.8634361233480177,0.8270042194092827,0.9032258064516129,196,41,21,2586
update_freq,1,Float32,212,0.0,0.0,0.0,0,0,0,2695
update_freq,1,Float32,213,0.9402697495183044,0.9003690036900369,0.9838709677419355,244,27,4,2835
update_freq,1,Float32,214,0.8324873096446701,0.7343283582089553,0.9609375,246,89,10,2206
update_freq,1,Float32,219,0.266384778012685,0.15671641791044777,0.8873239436619719,63,339,8,2101
update_freq,1,Float32,221,0.9789864029666254,0.9588377723970944,1.0,396,17,0,2375
update_freq,1,Float32,222,0.48085106382978726,0.4329501915708812,0.5406698564593302,113,148,96,2431
update_freq,1,Float32,228,0.9715832205683356,0.9598930481283422,0.9835616438356164,359,15,6,2001
update_freq,1,Float32,231,0.18181818181818182,0.10526315789473684,0.6666666666666666,2,17,1,1519
update_freq,1,Float32,232,0.03225806451612903,0.22641509433962265,0.017366136034732273,24,82,1358,1730
update_freq,1,Float32,233,0.8844415752098128,0.9620786516853933,0.8183990442054958,685,27,152,3014
update_freq,1,Float32,234,0.3076923076923077,0.8333333333333334,0.18867924528301888,10,2,43,2701
update_freq,5,Float32,100,0.9705882352941176,0.9705882352941176,0.9705882352941176,33,1,1,444
update_freq,5,Float32,103,0.0,0.0,0.0,0,0,2,406
update_freq,5,Float32,105,0.4444444444444444,0.3191489361702128,0.7317073170731707,30,64,11,503
update_freq,5,Float32,111,0.16666666666666669,0.09090909090909091,1.0,1,10,0,414
update_freq,5,Float32,113,0.2380952380952381,0.1388888888888889,0.8333333333333334,5,31,1,348
update_freq,5,Float32,117,0.0,0.0,0.0,0,41,1,296
update_freq,5,Float32,121,0.07407407407407407,0.04,0.5,1,24,1,362
update_freq,5,Float32,123,0.6666666666666666,0.5,1.0,3,3,0,293
update_freq,5,Float32,200,0.9774881516587677,0.9903961584633854,0.9649122807017544,825,8,30,509
update_freq,5,Float32,202,0.7179487179487181,0.6829268292682927,0.7567567567567568,56,26,18,416
update_freq,5,Float32,210,0.8634361233480177,0.8270042194092827,0.9032258064516129,196,41,21,517
update_freq,5,Float32,212,0.0,0.0,0.0,0,0,0,539
update_freq,5,Float32,213,0.9384615384615386,0.8970588235294118,0.9838709677419355,244,28,4,567
update_freq,5,Float32,214,0.8296795952782462,0.7299703264094956,0.9609375,246,91,10,441
update_freq,5,Float32,219,0.2658227848101266,0.15632754342431762,0.8873239436619719,63,340,8,420
update_freq,5,Float32,221,0.9789864029666254,0.9588377723970944,1.0,396,17,0,475
update_freq,5,Float32,222,0.48085106382978726,0.4329501915708812,0.5406698564593302,113,148,96,486
update_freq,5,Float32,228,0.9715832205683356,0.9598930481283422,0.9835616438356164,359,15,6,400
update_freq,5,Float32,231,0.16666666666666666,0.09523809523809523,0.6666666666666666,2,19,1,303
update_freq,5,Float32,232,0.03225806451612903,0.22641509433962265,0.017366136034732273,24,82,1358,346
update_freq,5,Float32,233,0.8850129198966407,0.9634317862165963,0.8183990442054958,685,26,152,602
update_freq,5,Float32,234,0.3076923076923077,0.8333333333333334,0.18867924528301888,10,2,43,540
update_freq,10,Float32,100,0.9705882352941176,0.9705882352941176,0.9705882352941176,33,1,1,222
update_freq,10,Float32,103,0.0,0.0,0.0,0,0,2,203
update_freq,10,Float32,105,0.4444444444444444,0.3191489361702128,0.7317073170731707,30,64,11,251
update_freq,10,Float32,111,0.16666666666666669,0.09090909090909091,1.0,1,10,0,207
update_freq,10,Float32,113,0.2380952380952381,0.1388888888888889,0.8333333333333334,5,31,1,174
update_freq,10,Float32,117,0.0,0.0,0.0,0,41,1,148
update_freq,10,Float32,121,0.07407407407407407,0.04,0.5,1,24,1,181
update_freq,10,Float32,123,0.6666666666666666,0.5,1.0,3,3,0,146
update_freq,10,Float32,200,0.9774881516587677,0.9903961584633854,0.9649122807017544,825,8,30,254
update_freq,10,Float32,202,0.7179487179487181,0.6829268292682927,0.7567567567567568,56,26,18,208
update_freq,10,Float32,210,0.8634361233480177,0.8270042194092827,0.9032258064516129,196,41,21,258
update_freq,10,Float32,212,0.0,0.0,0.0,0,0,0,269
update_freq,10,Float32,213,0.9384615384615386,0.8970588235294118,0.9838709677419355,244,28,4,283
update_freq,10,Float32,214,0.8296795952782462,0.7299703264094956,0.9609375,246,91,10,220
update_freq,10,Float32,219,0.26359832635983266,0.1547911547911548,0.8873239436619719,63,344,8,210
update_freq,10,Float32,221,0.9789864029666254,0.9588377723970944,1.0,396,17,0,237
update_freq,10,Float32,222,0.4810126582278481,0.43018867924528303,0.5454545454545454,114,151,95,243
update_freq,10,Float32,228,0.9715832205683356,0.9598930481283422,0.9835616438356164,359,15,6,200
update_freq,10,Float32,231,0.16,0.09090909090909091,0.6666666666666666,2,20,1,151
update_freq,10,Float32,232,0.03225806451612903,0.22641509433962265,0.017366136034732273,24,82,1358,173
update_freq,10,Float32,233,0.8837209302325582,0.9620253164556962,0.8172043010752689,684,27,153,301
update_freq,10,Float32,234,0.3076923076923077,0.8333333333333334,0.18867924528301888,10,2,43,270
update_freq,20,Float32,100,0.9705882352941176,0.9705882352941176,0.9705882352941176,33,1,1,111
update_freq,20,Float32,103,0.0,0.0,0.0,0,0,2,102
update_freq,20,Float32,105,0.4411764705882353,0.3157894736842105,0.7317073170731707,30,65,11,126
update_freq,20,Float32,111,0.16666666666666669,0.09090909090909091,1.0,1,10,0,104
update_freq,20,Float32,113,0.2380952380952381,0.1388888888888889,0.8333333333333334,5,31,1,87
update_freq,20,Float32,117,0.0,0.0,0.0,0,42,1,74
update_freq,20,Float32,121,0.07407407407407407,0.04,0.5,1,24,1,91
update_freq,20,Float32,123,0.6666666666666666,0.5,1.0,3,3,0,73
update_freq,20,Float32,200,0.9780935464772055,0.9904076738609112,0.9660818713450292,826,8,29,127
update_freq,20,Float32,202,0.7179487179487181,0.6829268292682927,0.7567567567567568,56,26,18,104
update_freq,20,Float32,210,0.8634361233480177,0.8270042194092827,0.9032258064516129,196,41,21,129
update_freq,20,Float32,212,0.0,0.0,0.0,0,0,0,135
update_freq,20,Float32,213,0.9366602687140116,0.8937728937728938,0.9838709677419355,244,29,4,142
update_freq,20,Float32,214,0.826086956521739,0.7222222222222222,0.96484375,247,95,9,110
update_freq,20,Float32,219,0.2652631578947368,0.15594059405940594,0.8873239436619719,63,341,8,105
update_freq,20,Float32,221,0.9789864029666254,0.9588377723970944,1.0,396,17,0,119
update_freq,20,Float32,222,0.4799999999999999,0.42857142857142855,0.5454545454545454,114,152,95,122
update_freq,20,Float32,228,0.9715832205683356,0.9598930481283422,0.9835616438356164,359,15,6,100
update_freq,20,Float32,231,0.15384615384615383,0.08695652173913043,0.6666666666666666,2,21,1,76
update_freq,20,Float32,232,0.03225806451612903,0.22641509433962265,0.017366136034732273,24,82,1358,87
update_freq,20,Float32,233,0.8842921784098255,0.9633802816901409,0.8172043010752689,684,26,153,151
update_freq,20,Float32,234,0.3076923076923077,0.8333333333333334,0.18867924528301888,10,2,43,135
update_freq,50,Float32,100,0.9705882352941176,0.9705882352941176,0.9705882352941176,33,1,1,44
update_freq,50,Float32,103,0.0,0.0,0.0,0,0,2,40
update_freq,50,Float32,105,0.4195804195804196,0.29411764705882354,0.7317073170731707,30,72,11,50
update_freq,50,Float32,111,0.16666666666666669,0.09090909090909091,1.0,1,10,0,41
update_freq,50,Float32,113,0.2380952380952381,0.1388888888888889,0.8333333333333334,5,31,1,34
update_freq,50,Float32,117,0.0,0.0,0.0,0,42,1,29
update_freq,50,Float32,121,0.07407407407407407,0.04,0.5,1,24,1,36
update_freq,50,Float32,123,0.6666666666666666,0.5,1.0,3,3,0,29
update_freq,50,Float32,200,0.978698224852071,0.9904191616766467,0.9672514619883041,827,8,28,50
update_freq,50,Float32,202,0.7133757961783439,0.6746987951807228,0.7567567567567568,56,27,18,41
update_freq,50,Float32,210,0.8596491228070176,0.8200836820083682,0.9032258064516129,196,43,21,51
update_freq,50,Float32,212,0.0,0.0,0.0,0,0,0,53
update_freq,50,Float32,213,0.9312977099236642,0.8840579710144928,0.9838709677419355,244,32,4,56
update_freq,50,Float32,214,0.8266666666666667,0.7209302325581395,0.96875,248,96,8,44
update_freq,50,Float32,219,0.2641509433962264,0.15517241379310345,0.8873239436619719,63,343,8,42
update_freq,50,Float32,221,0.9789864029666254,0.9588377723970944,1.0,396,17,0,47
update_freq,50,Float32,222,0.47157894736842104,0.42105263157894735,0.5358851674641149,112,154,97,48
update_freq,50,Float32,228,0.9742198100407056,0.9650537634408602,0.9835616438356164,359,13,6,40
update_freq,50,Float32,231,0.16,0.09090909090909091,0.6666666666666666,2,20,1,30
update_freq,50,Float32,232,0.03095558546433378,0.22115384615384615,0.016642547033285094,23,81,1359,34
update_freq,50,Float32,233,0.8844415752098128,0.9620786516853933,0.8183990442054958,685,27,152,60
update_freq,50,Float32,234,0.3076923076923077,0.8333333333333334,0.18867924528301888,10,2,43,54
update_freq,1,INT8,100,0.955223880597015,0.9696969696969697,0.9411764705882353,32,1,2,2220
update_freq,1,INT8,103,0.0,0.0,0.0,0,0,2,2032
update_freq,1,INT8,105,0.4460431654676259,0.3163265306122449,0.7560975609756098,31,67,10,2515
update_freq,1,INT8,111,0.16666666666666669,0.09090909090909091,1.0,1,10,0,2072
update_freq,1,INT8,113,0.25641025641025644,0.15151515151515152,0.8333333333333334,5,28,1,1742
update_freq,1,INT8,117,0.0,0.0,0.0,0,38,1,1483
update_freq,1,INT8,121,0.07692307692307693,0.041666666666666664,0.5,1,23,1,1811
update_freq,1,INT8,123,0.6666666666666666,0.5,1.0,3,3,0,1466
update_freq,1,INT8,200,0.9774881516587677,0.9903961584633854,0.9649122807017544,825,8,30,2546
update_freq,1,INT8,202,0.7189542483660132,0.6962025316455697,0.7432432432432432,55,24,19,2083
update_freq,1,INT8,210,0.86784140969163,0.8312236286919831,0.9078341013824884,197,40,20,2586
update_freq,1,INT8,212,0.0,0.0,0.0,0,0,0,2695
update_freq,1,INT8,213,0.9402697495183044,0.9003690036900369,0.9838709677419355,244,27,4,2835
update_freq,1,INT8,214,0.8282828282828284,0.727810650887574,0.9609375,246,92,10,2206
update_freq,1,INT8,219,0.2669491525423729,0.1571072319201995,0.8873239436619719,63,338,8,2101
update_freq,1,INT8,221,0.9826302729528535,0.9658536585365853,1.0,396,14,0,2375
update_freq,1,INT8,222,0.4831932773109243,0.4307116104868914,0.5502392344497608,115,152,94,2431
update_freq,1,INT8,228,0.9715832205683356,0.9598930481283422,0.9835616438356164,359,15,6,2001
update_freq,1,INT8,231,0.1739130434782609,0.1,0.6666666666666666,2,18,1,1519
update_freq,1,INT8,232,0.033602150537634407,0.2358490566037736,0.01808972503617945,25,81,1357,1730
update_freq,1,INT8,233,0.8876043673731535,0.9597222222222223,0.8255675029868578,691,29,146,3014
update_freq,1,INT8,234,0.28125,0.8181818181818182,0.16981132075471697,9,2,44,2701
update_freq,5,INT8,100,0.955223880597015,0.9696969696969697,0.9411764705882353,32,1,2,444
update_freq,5,INT8,103,0.0,0.0,0.0,0,0,2,406
update_freq,5,INT8,105,0.43165467625899284,0.30612244897959184,0.7317073170731707,30,68,11,503
update_freq,5,INT8,111,0.16666666666666669,0.09090909090909091,1.0,1,10,0,414
update_freq,5,INT8,113,0.25641025641025644,0.15151515151515152,0.8333333333333334,5,28,1,348
update_freq,5,INT8,117,0.0,0.0,0.0,0,38,1,296
update_freq,5,INT8,121,0.07692307692307693,0.041666666666666664,0.5,1,23,1,362
update_freq,5,INT8,123,0.6666666666666666,0.5,1.0,3,3,0,293
update_freq,5,INT8,200,0.9774881516587677,0.9903961584633854,0.9649122807017544,825,8,30,509
update_freq,5,INT8,202,0.7096774193548386,0.6790123456790124,0.7432432432432432,55,26,19,416
update_freq,5,INT8,210,0.86784140969163,0.8312236286919831,0.9078341013824884,197,40,20,517
update_freq,5,INT8,212,0.0,0.0,0.0,0,0,0,539
update_freq,5,INT8,213,0.9384615384615386,0.8970588235294118,0.9838709677419355,244,28,4,567
update_freq,5,INT8,214,0.8255033557046979,0.7235294117647059,0.9609375,246,94,10,441
update_freq,5,INT8,219,0.267515923566879,0.1575,0.8873239436619719,63,337,8,420
update_freq,5,INT8,221,0.9826302729528535,0.9658536585365853,1.0,396,14,0,475
update_freq,5,INT8,222,0.4831932773109243,0.4307116104868914,0.5502392344497608,115,152,94,486
update_freq,5,INT8,228,0.97289972899729,0.9624664879356568,0.9835616438356164,359,14,6,400
update_freq,5,INT8,231,0.1739130434782609,0.1,0.6666666666666666,2,18,1,303
update_freq,5,INT8,232,0.034899328859060406,0.24074074074074073,0.01881331403762663,26,82,1356,346
update_freq,5,INT8,233,0.8881748071979435,0.96105702364395,0.8255675029868578,691,28,146,602
update_freq,5,INT8,234,0.28125,0.8181818181818182,0.16981132075471697,9,2,44,540
update_freq,10,INT8,100,0.955223880597015,0.9696969696969697,0.9411764705882353,32,1,2,222
update_freq,10,INT8,103,0.0,0.0,0.0,0,0,2,203
update_freq,10,INT8,105,0.43165467625899284,0.30612244897959184,0.7317073170731707,30,68,11,251
update_freq,10,INT8,111,0.16666666666666669,0.09090909090909091,1.0,1,10,0,207
update_freq,10,INT8,113,0.25641025641025644,0.15151515151515152,0.8333333333333334,5,28,1,174
update_freq,10,INT8,117,0.0,0.0,0.0,0,39,1,148
update_freq,10,INT8,121,0.07692307692307693,0.041666666666666664,0.5,1,23,1,181
update_freq,10,INT8,123,0.6666666666666666,0.5,1.0,3,3,0,146
update_freq,10,INT8,200,0.9774881516587677,0.9903961584633854,0.9649122807017544,825,8,30,254
update_freq,10,INT8,202,0.7096774193548386,0.6790123456790124,0.7432432432432432,55,26,19,208
update_freq,10,INT8,210,0.86784140969163,0.8312236286919831,0.9078341013824884,197,40,20,258
update_freq,10,INT8,212,0.0,0.0,0.0,0,0,0,269
update_freq,10,INT8,213,0.9384615384615386,0.8970588235294118,0.9838709677419355,244,28,4,283
update_freq,10,INT8,214,0.8268907563025211,0.7256637168141593,0.9609375,246,93,10,220
update_freq,10,INT8,219,0.267515923566879,0.1575,0.8873239436619719,63,337,8,210
update_freq,10,INT8,221,0.9826302729528535,0.9658536585365853,1.0,396,14,0,237
update_freq,10,INT8,222,0.48535564853556484,0.4312267657992565,0.5550239234449761,116,153,93,243
update_freq,10,INT8,228,0.9715832205683356,0.9598930481283422,0.9835616438356164,359,15,6,200
